company_id,company_name,domain,website,email,phone,address,country,company_size,primary_services,primary_industry,description,linkedin_url,membership_info,is_hiring,hiring_job_count,hiring_roles,hiring_search_terms,sources,source_records
e285beac,BEYONICS PTE LTD,beyonics.com,https://beyonics.com,enquiries@sg.beyonics.com,(65) 6349 0600,,,,Contract Manufacturing,,,,,,,,,SG-Electronics,"[{""company_name"": ""BEYONICS PTE LTD"", ""category"": ""Contract Manufacturing"", ""website"": ""https://beyonics.com"", ""phone"": ""(65) 6349 0600"", ""email"": ""enquiries@sg.beyonics.com"", ""description"": NaN, ""letter"": ""B"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=B""}]"
279a43de,BIJON CORPORATION PTE LTD,,,,(65) 6246 3802,,,,Fasteners,,,,,,,,,SG-Electronics,"[{""company_name"": ""BIJON CORPORATION PTE LTD"", ""category"": ""Fasteners"", ""website"": NaN, ""phone"": ""(65) 6246 3802"", ""email"": NaN, ""description"": NaN, ""letter"": ""B"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=B""}]"
84f836b7,BIZIT SYSTEMS AND SOLUTIONS PTE LTD,bizit.com.sg,https://bizit.com.sg,info@bizit.com.sg,(65) 6442 0411,,,,Controllers,,,,,,,,,SG-Electronics,"[{""company_name"": ""BIZIT SYSTEMS AND SOLUTIONS PTE LTD"", ""category"": ""Controllers"", ""website"": ""https://bizit.com.sg"", ""phone"": ""(65) 6442 0411"", ""email"": ""info@bizit.com.sg"", ""description"": NaN, ""letter"": ""B"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=B""}]"
f3cc57a1,BLACKBERRY SINGAPORE PTE LTD,sg.blackberry.com,https://sg.blackberry.com,FAhelp_sg@blackberry.com,(65) 6879 8700,,,,Wireless Products & Services,,,,,,,,,SG-Electronics,"[{""company_name"": ""BLACKBERRY SINGAPORE PTE LTD"", ""category"": ""Wireless Products & Services"", ""website"": ""https://sg.blackberry.com"", ""phone"": ""(65) 6879 8700"", ""email"": ""FAhelp_sg@blackberry.com"", ""description"": NaN, ""letter"": ""B"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=B""}]"
ce7741af,BLASER SWISSLUBE (S) PTE LTD,blaser.com,https://blaser.com,e.pan@blaser.com,(65) 6339 6881,,,,Lubricants,,,,,,,,,SG-Electronics,"[{""company_name"": ""BLASER SWISSLUBE (S) PTE LTD"", ""category"": ""Lubricants"", ""website"": ""https://blaser.com"", ""phone"": ""(65) 6339 6881"", ""email"": ""e.pan@blaser.com"", ""description"": NaN, ""letter"": ""B"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=B""}]"
5dfd75c3,BLAZE TECHNOLOGY PTE LTD,blaze.com.sg,https://blaze.com.sg,sales@blazeasia.com,(65) 6270 2188,,,,Adhesives & Encapsulants,,,,,,,,,SG-Electronics,"[{""company_name"": ""BLAZE TECHNOLOGY PTE LTD"", ""category"": ""Adhesives & Encapsulants"", ""website"": ""https://blaze.com.sg"", ""phone"": ""(65) 6270 2188"", ""email"": ""sales@blazeasia.com"", ""description"": NaN, ""letter"": ""B"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=B""}]"
10f37177,BLISS & REELS CO PTE LTD,,,enquiries@blissr.com,(65) 6744 0111,,,,Copper,,,,,,,,,SG-Electronics,"[{""company_name"": ""BLISS & REELS CO PTE LTD"", ""category"": ""Copper"", ""website"": NaN, ""phone"": ""(65) 6744 0111"", ""email"": ""enquiries@blissr.com"", ""description"": NaN, ""letter"": ""B"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=B""}]"
3c12193a,BOSCH REXROTH PTE LTD,boschrexroth.com.sg,https://Boschrexroth.com.sg,rexroth@Boschrexroth.com.sg,(65) 6265 6033,,,,Motion Controls,,,,,,,,,SG-Electronics,"[{""company_name"": ""BOSCH REXROTH PTE LTD"", ""category"": ""Motion Controls"", ""website"": ""https://Boschrexroth.com.sg"", ""phone"": ""(65) 6265 6033"", ""email"": ""rexroth@Boschrexroth.com.sg"", ""description"": NaN, ""letter"": ""B"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=B""}]"
bd539675,BOSCHMAN TECHNOLOGIES (ASIA) PTE LTD,boschman.nl,https://boschman.nl,pricia.lim@boschman.com.sg,(65) 6743 7188,,,,Semiconductors,,,,,,,,,SG-Electronics,"[{""company_name"": ""BOSCHMAN TECHNOLOGIES (ASIA) PTE LTD"", ""category"": ""Semiconductors"", ""website"": ""https://boschman.nl"", ""phone"": ""(65) 6743 7188"", ""email"": ""pricia.lim@boschman.com.sg"", ""description"": NaN, ""letter"": ""B"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=B""}]"
86646ea5,BRAEMAC PTE LTD,braemac.com.sg,https://braemac.com.sg,sales@braemac.com.sg,(65) 6848 8021,,,,Electronic Components,,,,,,,,,SG-Electronics,"[{""company_name"": ""BRAEMAC PTE LTD"", ""category"": ""Electronic Components"", ""website"": ""https://braemac.com.sg"", ""phone"": ""(65) 6848 8021"", ""email"": ""sales@braemac.com.sg"", ""description"": NaN, ""letter"": ""B"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=B""}]"
3b05740a,BRIGANTINE COMPOSITES (S) PTE LTD,,,,(65) 6863 2433,,,,Clean Rooms - Installation & Equipment,,,,,,,,,SG-Electronics,"[{""company_name"": ""BRIGANTINE COMPOSITES (S) PTE LTD"", ""category"": ""Clean Rooms - Installation & Equipment"", ""website"": NaN, ""phone"": ""(65) 6863 2433"", ""email"": NaN, ""description"": NaN, ""letter"": ""B"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=B""}]"
44fe2efb,BROADCOM SINGAPORE PTE LTD,broadcom.com,https://broadcom.com,,(65) 6755 7888,,,,Integrated Circuits (ICs),,,,,,,,,SG-Electronics,"[{""company_name"": ""BROADCOM SINGAPORE PTE LTD"", ""category"": ""Integrated Circuits (ICs)"", ""website"": ""https://broadcom.com"", ""phone"": ""(65) 6755 7888"", ""email"": NaN, ""description"": NaN, ""letter"": ""B"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=B""}]"
c49533d7,BRUDERER PRESSES (FAR EAST) PTE LTD,bruderer-presses.com,https://bruderer-presses.com,info@sg.bruderer-presses.com,(65) 6546 8121,,,,Machine Tools,,,,,,,,,SG-Electronics,"[{""company_name"": ""BRUDERER PRESSES (FAR EAST) PTE LTD"", ""category"": ""Machine Tools"", ""website"": ""https://bruderer-presses.com"", ""phone"": ""(65) 6546 8121"", ""email"": ""info@sg.bruderer-presses.com"", ""description"": NaN, ""letter"": ""B"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=B""}]"
7e97656e,BTS INDUSTRIES (S) PTE LTD,bts-industries.com,https://bts-industries.com,bts2002@singnet.com.sg,(65) 6566 8377,,,,Thermal Management Products,,,,,,,,,SG-Electronics,"[{""company_name"": ""BTS INDUSTRIES (S) PTE LTD"", ""category"": ""Thermal Management Products"", ""website"": ""https://bts-industries.com"", ""phone"": ""(65) 6566 8377"", ""email"": ""bts2002@singnet.com.sg"", ""description"": NaN, ""letter"": ""B"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=B""}]"
429e40a6,CAM PLAS SINGAPORE PTE LTD,kkcam.co.jp,https://kkcam.co.jp,sales@camplas.com.sg,(65) 6749 7125,,,,Mould Making,,"Fabricating & selling of precision injection mould tools and precise engineering plastic parts. We also do secondary process, such as spraying, coiling and sub assembly...",,,,,,,SG-Electronics,"[{""company_name"": ""CAM PLAS SINGAPORE PTE LTD"", ""category"": ""Mould Making"", ""website"": ""https://kkcam.co.jp"", ""phone"": ""(65) 6749 7125"", ""email"": ""sales@camplas.com.sg"", ""description"": ""Fabricating & selling of precision injection mould tools and precise engineering plastic parts. We also do secondary process, such as spraying, coiling and sub assembly..."", ""letter"": ""C"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=C""}]"
e103a373,CAPITALAND LIMITED,capitaland.com,https://capitaland.com,ask-us@capitaland.com,(65) 6774 1033,,,,Facility Providers,,"CapitaLand Group (CapitaLand) is one of Asia’s largest diversified real estate groups. Headquartered in Singapore, CapitaLand’s portfolio spans across diversified real estate classes which include...",,,,,,,SG-Electronics,"[{""company_name"": ""CAPITALAND LIMITED"", ""category"": ""Facility Providers"", ""website"": ""https://capitaland.com"", ""phone"": ""(65) 6774 1033"", ""email"": ""ask-us@capitaland.com"", ""description"": ""CapitaLand Group (CapitaLand) is one of Asia\u2019s largest diversified real estate groups. Headquartered in Singapore, CapitaLand\u2019s portfolio spans across diversified real estate classes which include..."", ""letter"": ""C"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=C""}]"
48023105,CESSTECH (S) PTE LTD,cesstech.com,https://cesstech.com,enquiry@cesstech.com,(65) 6368 2066,,,,Clean Room Supplies & Equipment,,,,,,,,,SG-Electronics,"[{""company_name"": ""CESSTECH (S) PTE LTD"", ""category"": ""Clean Room Supplies & Equipment"", ""website"": ""https://cesstech.com"", ""phone"": ""(65) 6368 2066"", ""email"": ""enquiry@cesstech.com"", ""description"": NaN, ""letter"": ""C"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=C""}]"
e3d01e02,COFFER INDUSTRIAL SUPPLIES,coffer.com.sg,https://coffer.com.sg,enquiry@coffer.com.sg,(65) 6481 0055,,,,Electronic Hardware,,,,,,,,,SG-Electronics,"[{""company_name"": ""COFFER INDUSTRIAL SUPPLIES"", ""category"": ""Electronic Hardware"", ""website"": ""https://coffer.com.sg"", ""phone"": ""(65) 6481 0055"", ""email"": ""enquiry@coffer.com.sg"", ""description"": NaN, ""letter"": ""C"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=C""}]"
402e2d0c,C & W ELECTRONICS PTE LTD,,,enquiries@cnw.com.sg,(65) 6545 7337,,,,Cable Assemblies,,,,,,,,,SG-Electronics,"[{""company_name"": ""C & W ELECTRONICS PTE LTD"", ""category"": ""Cable Assemblies"", ""website"": NaN, ""phone"": ""(65) 6545 7337"", ""email"": ""enquiries@cnw.com.sg"", ""description"": NaN, ""letter"": ""C"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=C""}]"
110fdbd0,C-PAK PTE LTD,cpak.com.sg,https://cpak.com.sg,sales@cpak.com.sg,(65) 6244 0028,,,,Tapes & Tubes,,,,,,,,,SG-Electronics,"[{""company_name"": ""C-PAK PTE LTD"", ""category"": ""Tapes & Tubes"", ""website"": ""https://cpak.com.sg"", ""phone"": ""(65) 6244 0028"", ""email"": ""sales@cpak.com.sg"", ""description"": NaN, ""letter"": ""C"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=C""}]"
6077bd21,C.T.S. INDUSTRIES PTE LTD,ctsind.com.sg,https://ctsind.com.sg,sales_cts@ese.com.sg,(65) 6276 3328,,,,Soldering Fluxes & Chemicals,,,,,,,,,SG-Electronics,"[{""company_name"": ""C.T.S. INDUSTRIES PTE LTD"", ""category"": ""Soldering Fluxes & Chemicals"", ""website"": ""https://ctsind.com.sg"", ""phone"": ""(65) 6276 3328"", ""email"": ""sales_cts@ese.com.sg"", ""description"": NaN, ""letter"": ""C"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=C""}]"
4da30e4e,CADENCE DESIGN SYSTEMS (S) PTE LTD,cadence.com,https://cadence.com,training_singapore@cadence.com,(65) 6567 8600,,,,Electronics Design Automation,,,,,,,,,SG-Electronics,"[{""company_name"": ""CADENCE DESIGN SYSTEMS (S) PTE LTD"", ""category"": ""Electronics Design Automation"", ""website"": ""https://cadence.com"", ""phone"": ""(65) 6567 8600"", ""email"": ""training_singapore@cadence.com"", ""description"": NaN, ""letter"": ""C"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=C""}]"
be54f0d1,CADENCE TECHNOLOGIES PTE LTD,cadence-tech.com.sg,https://cadence-tech.com.sg,info@cadence-tech.com.sg,(65) 6779 0900,,,,Nano Technology & Inspection,,,,,,,,,SG-Electronics,"[{""company_name"": ""CADENCE TECHNOLOGIES PTE LTD"", ""category"": ""Nano Technology & Inspection"", ""website"": ""https://cadence-tech.com.sg"", ""phone"": ""(65) 6779 0900"", ""email"": ""info@cadence-tech.com.sg"", ""description"": NaN, ""letter"": ""C"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=C""}]"
44322c7a,CADTRONICS SINGAPORE PTE LTD,,,cadspl@singnet.com.sg,(65) 6566 8400,,,,Printed Circuit Board Design,,,,,,,,,SG-Electronics,"[{""company_name"": ""CADTRONICS SINGAPORE PTE LTD"", ""category"": ""Printed Circuit Board Design"", ""website"": NaN, ""phone"": ""(65) 6566 8400"", ""email"": ""cadspl@singnet.com.sg"", ""description"": NaN, ""letter"": ""C"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=C""}]"
47b9f24e,CAIRNHILL METROLOGY PTE LTD,cairnhill.com,https://cairnhill.com,sales@cairnhill.com,(65) 6890 0041,,,,Metrology Instruments,,,,,,,,,SG-Electronics,"[{""company_name"": ""CAIRNHILL METROLOGY PTE LTD"", ""category"": ""Metrology Instruments"", ""website"": ""https://cairnhill.com"", ""phone"": ""(65) 6890 0041"", ""email"": ""sales@cairnhill.com"", ""description"": NaN, ""letter"": ""C"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=C""}]"
b78ddabe,CAL-COMP PRECISION (SINGAPORE) LIMITED,avaplas.com.sg,https://avaplas.com.sg,avaplas@pacific.net.sg,(65) 6546 2655,,,,Plastic Injection Moulding,,,,,,,,,SG-Electronics,"[{""company_name"": ""CAL-COMP PRECISION (SINGAPORE) LIMITED"", ""category"": ""Plastic Injection Moulding"", ""website"": ""https://avaplas.com.sg"", ""phone"": ""(65) 6546 2655"", ""email"": ""avaplas@pacific.net.sg"", ""description"": NaN, ""letter"": ""C"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=C""}]"
80ddb29a,CALDRON HARDWARE ENTERPRISE,,,caldron@pacific.net.sg,(65) 6788 4378,,,,Mould Making,,,,,,,,,SG-Electronics,"[{""company_name"": ""CALDRON HARDWARE ENTERPRISE"", ""category"": ""Mould Making"", ""website"": NaN, ""phone"": ""(65) 6788 4378"", ""email"": ""caldron@pacific.net.sg"", ""description"": NaN, ""letter"": ""C"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=C""}]"
688c4fa3,CALDRON TOOLS & COMPONENTS,caldron.com.sg,https://caldron.com.sg,caldron@pacific.net.sg,(65) 6788 4378,,,,Mould Components,,,,,,,,,SG-Electronics,"[{""company_name"": ""CALDRON TOOLS & COMPONENTS"", ""category"": ""Mould Components"", ""website"": ""https://caldron.com.sg"", ""phone"": ""(65) 6788 4378"", ""email"": ""caldron@pacific.net.sg"", ""description"": NaN, ""letter"": ""C"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=C""}]"
53906f63,CALTRON (PTE) LTD,caltron.sg,https://caltron.sg,sales@caltron.sg,(65) 6295 2323,,,,Electronic Instruments,,,,,,,,,SG-Electronics,"[{""company_name"": ""CALTRON (PTE) LTD"", ""category"": ""Electronic Instruments"", ""website"": ""https://caltron.sg"", ""phone"": ""(65) 6295 2323"", ""email"": ""sales@caltron.sg"", ""description"": NaN, ""letter"": ""C"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=C""}]"
ffe9add3,CAMTEK SOUTH EAST ASIA PTE LTD,camtek.co.il,https://camtek.co.il,johan_k@camtek.com.hk,(65) 6773 3317,,,,Optics,,,,,,,,,SG-Electronics,"[{""company_name"": ""CAMTEK SOUTH EAST ASIA PTE LTD"", ""category"": ""Optics"", ""website"": ""https://camtek.co.il"", ""phone"": ""(65) 6773 3317"", ""email"": ""johan_k@camtek.com.hk"", ""description"": NaN, ""letter"": ""C"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=C""}]"
f63c0aa0,CAMWELL INDUSTRIES PTE LTD,camwell.com.sg,https://camwell.com.sg,sales@camwell.com.sg,(65) 6741 3233,,,,Electronic Components,,,,,,,,,SG-Electronics,"[{""company_name"": ""CAMWELL INDUSTRIES PTE LTD"", ""category"": ""Electronic Components"", ""website"": ""https://camwell.com.sg"", ""phone"": ""(65) 6741 3233"", ""email"": ""sales@camwell.com.sg"", ""description"": NaN, ""letter"": ""C"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=C""}]"
8fc7fde8,CAMY PTE LTD,camyonline.com,https://camyonline.com,camysls@pacific.net.sg,(65) 6282 8058,,,,Labels,,,,,,,,,SG-Electronics,"[{""company_name"": ""CAMY PTE LTD"", ""category"": ""Labels"", ""website"": ""https://camyonline.com"", ""phone"": ""(65) 6282 8058"", ""email"": ""camysls@pacific.net.sg"", ""description"": NaN, ""letter"": ""C"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=C""}]"
ed9e0192,CAPITAL ENGINEERS & INDUSTRIES PTE LTD,,,sales_enq@cei.sg,(65) 6268 3248,,,,Metal Fabrication,,,,,,,,,SG-Electronics,"[{""company_name"": ""CAPITAL ENGINEERS & INDUSTRIES PTE LTD"", ""category"": ""Metal Fabrication"", ""website"": NaN, ""phone"": ""(65) 6268 3248"", ""email"": ""sales_enq@cei.sg"", ""description"": NaN, ""letter"": ""C"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=C""}]"
776ab99d,CAPITALAND SINGAPORE LIMITED,capitaland.com.sg,https://capitaland.com.sg,ask_us@capitalandcommercial.com,(65) 6713 2888,,,,Industrial Estate Management,,,,,,,,,SG-Electronics,"[{""company_name"": ""CAPITALAND SINGAPORE LIMITED"", ""category"": ""Industrial Estate Management"", ""website"": ""https://capitaland.com.sg"", ""phone"": ""(65) 6713 2888"", ""email"": ""ask_us@capitalandcommercial.com"", ""description"": NaN, ""letter"": ""C"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=C""}]"
9a0f38a6,CARBOLOY PRECISION TOOLING PTE LTD,,,francis@cbl.hotmail.com,(65) 6260 3833,,,,Precision Machining,,,,,,,,,SG-Electronics,"[{""company_name"": ""CARBOLOY PRECISION TOOLING PTE LTD"", ""category"": ""Precision Machining"", ""website"": NaN, ""phone"": ""(65) 6260 3833"", ""email"": ""francis@cbl.hotmail.com"", ""description"": NaN, ""letter"": ""C"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=C""}]"
06b29c47,CARL ZEISS PTE LTD,zeiss.com.sg,https://zeiss.com.sg,info@zeiss.com.sg,(65) 6922 9299,,,,Optics,,,,,,,,,SG-Electronics,"[{""company_name"": ""CARL ZEISS PTE LTD"", ""category"": ""Optics"", ""website"": ""https://zeiss.com.sg"", ""phone"": ""(65) 6922 9299"", ""email"": ""info@zeiss.com.sg"", ""description"": NaN, ""letter"": ""C"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=C""}]"
87ba92da,CASE-DATA (S) PTE LTD,,,sales@case-data.com,(65) 6748 5513,,,,Networking Products,,,,,,,,,SG-Electronics,"[{""company_name"": ""CASE-DATA (S) PTE LTD"", ""category"": ""Networking Products"", ""website"": NaN, ""phone"": ""(65) 6748 5513"", ""email"": ""sales@case-data.com"", ""description"": NaN, ""letter"": ""C"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=C""}]"
90a77969,CASTOR & WHEEL (SINGAPORE) PTE LTD,,,singapore@castorwheel.com,(65) 6745 6944,,,,Stainless Steel Fabricators,,,,,,,,,SG-Electronics,"[{""company_name"": ""CASTOR & WHEEL (SINGAPORE) PTE LTD"", ""category"": ""Stainless Steel Fabricators"", ""website"": NaN, ""phone"": ""(65) 6745 6944"", ""email"": ""singapore@castorwheel.com"", ""description"": NaN, ""letter"": ""C"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=C""}]"
44422211,CCL DESIGN SINGAPORE PTE LTD,ccl-design.de,https://ccl-design.de,sgsales@cclind.com,(65) 6755 3922,,,,Labels,,,,,,,,,SG-Electronics,"[{""company_name"": ""CCL DESIGN SINGAPORE PTE LTD"", ""category"": ""Labels"", ""website"": ""https://ccl-design.de"", ""phone"": ""(65) 6755 3922"", ""email"": ""sgsales@cclind.com"", ""description"": NaN, ""letter"": ""C"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=C""}]"
