"Find companies","Name","Description","Primary Industry","Size","Type","Location","Country","Domain","LinkedIn URL"
,"YellowHatBrothers","rom Concept To Creation. Providing you with a one stop service for all your construction needs. Building your visions. Creating reality.","Construction","11-50 employees","Privately Held","Singapore, Singapore","Singapore","yellowhatbrothers.com","https://www.linkedin.com/company/yellowhatbrothers"
,"Elite Seal Pte Ltd","Elite Seal Pte Ltd specialise in Residential, Commercial, Industrial Waterproofing , Repainting Works , General Building Works , Concrete Works and Reinstatement Works.

We believe in offering our customers superior level of service at competitive rate through innovative,creative and effective solutions.

Our dedicated professionals are trained to focus on your needs and expectations.

 At Elite Seal, all our works include a “no hassle” warranty so that our customer can have a “Peace of Mind” when doing business with us.

 We strongly believe in providing our valued customers with innovative and pragmatic work solutions.We aim to deliver quality workmanship and cost effective waterproofing solutions to our valued customers.

Our Promise :
- We believe in correct diagnostic measure to solve water leakage problems .
- We believe in cost justification for any approach to water leakage problem.
- We believe in honesty, reliablity and integrity.
 
 Call Us Now for an non obligation quote .

Tel : 3152 6901

Email : enquiry@eliteseal.biz","Construction","2-10 employees","Public Company","Singapore, Singapore","Singapore","eliteseal.biz","https://www.linkedin.com/company/elite-seal-pte-ltd"
,"Perle Interior","In Perle Interior, we believe in service first, everything else second. Making sure that we deliver the best of our ability to convenience every single client is part of what we aim to do. 

We make sure to be proficient enough when it comes to both home and commercial interior design, so we can make sure every potential prospect and eventual client will have an ease of mind when dealing with us.","Architecture and Planning","2-10 employees","Privately Held","Singapore, Singapore","Singapore","perle.com.sg","https://www.linkedin.com/company/perle-interior"
,"MakeGood SG","A Singapore-based Builder. 

BCA Licensed Builder - Class 2 (up to $6mil projects)

New website is currently undergoing construction.","Building Construction","2-10 employees","Privately Held","Singapore, Singapore","Singapore","makegood.sg","https://www.linkedin.com/company/makegood-sg"
,"Integral Converters Pte Ltd","With almost 20 years of industrial experience, we have developed our proprietary Radiant Barrier film and Polymer film lines to provide for the ever-changing market needs.","Building Materials","2-10 employees","Privately Held","Singapore","Singapore","intecons.com.sg","https://www.linkedin.com/company/sginco"
,"P.D. MANUFACTURING INTERNATIONAL PTE LTD","P.D. MANUFACTURING INTERNATIONAL PTE LTD is a construction company based out of 23 Neythal Road, SINGAPORE, Singapore.","Construction","2-10 employees",,"SINGAPORE","Singapore",,"https://www.linkedin.com/company/p-d-manufacturing-international-pte-ltd"
,"JC Vista Cooperation","We are formed by a few like-minded professionals with more than 20 years working experience in construction and real estate industry. Our talent has been approved by those projects we involved including residential, commerical, industrial and infrastructure. All team members have been appointed as senior management to top management staff in previous employment,. We are proud that we made contribute to some mega or landmark projects in Singapore, Dubai and China.

We provide project management consultantion for all kind of construction, real estate development and interior renovation. We believe that an effective management in right way is key to success, no matter project size. We also provide outsource service to enhance your current management team.

In JC Vista Cooperation, all partners will work in home office, We believe this will save our operation cost and finally reduce our service fee and benefit our customers. Our partners act like freelance also insure you get high classs service with low cost. 
We believed outsource servicing type will really help your enterprise to cut cost especailly in certain professions which no requirement of full time on site , such as Project Planning and Scheduling and tendering. we are on continuous stand-by status with you when you need us. 

Welcome to contact us and request our professionals CV now！","Construction","2-10 employees","Self Owned","Singapore, Singapore","Singapore","jcvista.com","https://www.linkedin.com/company/jc-vista-cooperation"
,"Meuser Architects","Meuser Architects Ltd was an interior design and project management company in Hong Kong and moved its business operations to Singapore in 2018. Since then the company is registered under Meuser Consulting Pte Ltd has been working at the interface of Brand Strategy and Program Management and delivers outstanding projects results across the Asia Pacific region.","Architecture and Planning","2-10 employees","Privately Held","Singapore, Singapore","Singapore","meuser-consulting.com","https://www.linkedin.com/company/meuserarchitects"
,"Scorpio Builders (S) Pte Ltd","Company Overview
Scorpio Builders is a leading provider of manpower outsourcing services, dedicated to helping businesses optimize their workforce with reliable and skilled professionals. With a commitment to excellence and a deep understanding of industry needs, we connect organizations with the talent they require to thrive in today’s competitive market. Our comprehensive manpower solutions cater to a diverse range of industries, ensuring that every client receives tailored services that meet their unique operational requirements.

Benefits of Partnering with Us
For Businesses:
Cost-Effective Solutions: Outsourcing manpower reduces recruitment costs, training expenses, and administrative burdens, allowing businesses to focus on core operations.
Flexibility and Scalability: Our services offer the flexibility to scale your workforce up or down based on demand, providing agility in dynamic market conditions.
Access to Skilled Talent: We provide access to a vast pool of pre-screened, skilled professionals, ensuring you find the right talent quickly and efficiently.
Enhanced Productivity: By outsourcing non-core activities, businesses can improve focus and productivity in critical areas, driving overall performance.
Compliance and Risk Management: We ensure compliance with labor laws and regulations, minimizing legal risks and ensuring smooth operations.

Scorpio Builders is more than just a manpower outsourcing provider; we are a partner dedicated to your success. Whether you are a business seeking reliable staffing solutions or an individual looking for the right job opportunity, we are here to help you achieve your goals with our expertise, commitment, and personalized approach.

Partner with us and experience the difference of working with a company that truly understands the value of people in driving business success.","Construction","51-200 employees","Privately Held","Geylang, Central Region","Singapore","scorpio.sg","https://www.linkedin.com/company/scorpiobuilders"
,"Navya Architects & Designers","Navya Architects & Designers Founded by Ar. Navya Reddy holds a B.Arch, and M.Arch degree from Singapore and has over decade of experience in Architectural, Interior Design, Master Planning, and Urban Design sectors across the Globe.

Over the years, we collaborated with a diverse array of clients across various sectors, designing iconic landmarks to intimate residences, Our portfolio showcases the breadth and depth of our expertise. Whether you're embarking on a new venture or seeking to revitalize an existing space, we invite you to join us on a journey of discovery and transformation.","Architecture and Planning","11-50 employees","Privately Held","Singapore, Singapore","Singapore","navyarchitects.com","https://www.linkedin.com/company/navyarchitects"
,"Pro-Handy","At Pro-Handy, we recognize that the true foundation of any home or office lies in the small details. As one of Singapore’s most trusted handyman services, we commit ourselves to ensure that every aspect of your residential or commercial space is at its functional best. Since our inception, our aim has been simple yet robust: to provide professional, high-quality repair, maintenance, and renovation services with a touch of unparalleled customer satisfaction.

What We Offer:
Our comprehensive services are a blend of proficiency, skill, and dedication. These include:

Home and Office Repairs: Electrical, plumbing, and structural fixes.
Renovation & Remodeling: Complete transformations to refresh and revive your spaces.
Installations & Assemblies: From new appliances and fixtures to furniture assembly.
Specialized Services: Custom requests, because we understand every client is unique.

Our Team:
Pro-Handy is more than a service; it's a community of highly trained, experienced, and passionate handymen dedicated to bringing efficiency and aesthetic appeal to your spaces. Safety, integrity, and detailed attention accompany us on every job, ensuring your space is treated with the respect it deserves.

Why Choose Us?

Expertise: Our handpicked team has vast experience in various handyman services.
Quality Assurance: We guarantee high-quality workmanship for all services provided.
Transparent Pricing: We pride ourselves on competitive pricing with no hidden costs.
Prompt Response: We understand the importance of time and respond swiftly and effectively to all requests.

Stay Connected:
Follow our LinkedIn page for insightful content, company updates, and industry trends. Dive into a world of handyman tips, DIY ideas, and the latest in home and office maintenance innovation.","Construction","2-10 employees","Privately Held","Singapore, Singapore","Singapore","pro-handy.com","https://www.linkedin.com/company/pro-handy"
,"HMG GLOBAL PTE LTD","HMG Global strive to be the leading interior fitting out specialist in Singapore, focused on the construction of commercial, retail and F&B clientele . We provide value - engineered solutions , supported by in-house teams, to maximize functionality and sustainability. We take pride in taking on project so different scales and are committed to deliver each project with high quality results on time. We strongly believe in excellent after sales services to ensure customer satisfaction.","Construction","11-50 employees","Privately Held","Singapore , Singapore","Singapore","hmgglobal.sg","https://www.linkedin.com/company/hmg-global-pte-ltd"
,"Builtbot Pte Ltd","An Interior Design Company specialising in commercial Building Works, Space Planning, and Interior Design. Our in-house Project and Construction Team delivers personalised solutions to bring your vision to life","Construction","11-50 employees","Privately Held","Singapore, Singapore","Singapore","builtbot.com.sg","https://www.linkedin.com/company/builtbot"
,"HydroVeg","Home Hydroponic Solutions","Agriculture, Construction, Mining Machinery Manufacturing","2-10 employees","Self Employed","Singapore","Singapore",,"https://www.linkedin.com/company/hydrovegsg"
,"Tat Jing Construction","We share knowledge about stone and renovation stuff","Construction","51-200 employees","Privately Held","Tuas, West Region","Singapore","tatjingconstruction.com","https://www.linkedin.com/company/tat-jing-construction"
,"JR Renovation","JR Renovation is a company that specializes in hacking and reinstatement services for commercial units. Contact us to find out more on how we can offer you direct contractor pricing for our services!","Construction","11-50 employees","Privately Held","Singapore, Singapore","Singapore","jrreno.sg","https://www.linkedin.com/company/jr-renovation-sg"
,"BUILDERS TRENDS PTE LTD",,"Civil Engineering","2-10 employees",,"Singapore","Singapore",,"https://www.linkedin.com/company/builders-trends-pte-ltd"
,"Planning Principle Pte Ltd","Planning Principle is a Hospital Planning & Design consultancy, specializing in new and existing Acute and General Hospital, Community and Rehab Facilities, Senior Care and Assisted Living facilities, and Hospice and Palliative Care facilities. 

Our goal is to meet the long-term needs of the patient community and healthcare professionals.","Architecture and Planning","2-10 employees","Privately Held","Singapore, Singapore","Singapore","planningprinciple.com","https://www.linkedin.com/company/planning-principle"
,"UR Group","UR Group is group of companies with over 30 years of experience in various fields. 

Feel free to view more on our website","Construction","11-50 employees","Privately Held","Singapore","Singapore","urgroupsingapore.com","https://www.linkedin.com/company/ur-sales-pte.-ltd."
,"Chung Shan Pte Ltd","Chung Shan Pte Ltd - Formerly known as Chung Shan Pte Ltd. 
With over 30 years of experience in manufacturing PVC profiles, our specialty is in PVC doors. We are a leading supplier of doors for Government HDB and Private residential projects in Singapore. We provide a wide range of products by customised profile and cast film extrusion.","Construction","11-50 employees","Self Owned","486133","Singapore","chungshan.com.sg","https://www.linkedin.com/company/chung-shan-pte-ltd"
,"SP Roofing Contractor Pte. Ltd.","Trusted Roofing Contractors Singapore for Roofing, Waterproofing & Renovation: Best Quality & Affordable.

We don’t just build roofs – we build trust, safety, and peace of mind for every Singaporean home and business.

17+ Years of Experience
100% Satisfaction Guarantee
Roofing Standard Compliance
250 + Successful Projects
Damage Roofing Repairs
Accurate Testing Processes
Eco-friendly Solutions

Our mission is simple: to safeguard your property with reliable workmanship so that you can focus on what truly matters. 

Looking for a reliable renovation & roof contractor in Singapore? Call us now!

 8409 0347
 sproofingcontractor.com.sg
 info@sproofingcontractor.com.sg","Building Construction","11-50 employees","Privately Held","Singapore","Singapore","sproofingcontractor.com.sg","https://www.linkedin.com/company/sp-roofing-contractor"
,"Creative Concept Group Pte Ltd","Creative concept Group emerged with of sister company Creative concept interior with over 8 years of experience in retail boutique fixture design,fabrication installation & office set up system. 
A team of delicated professionals consisting designer,draft personal & experienced project manager to deliver top quality work of art with exceptional finishes.","Architecture and Planning","2-10 employees","Privately Held",,"Singapore","creativeceoncept.com.sg","https://www.linkedin.com/company/creativeconceptgrouppteltd"
,"SD TECHNICAL SERVICES","BCA Registered Contractors
CR01: Minor Construction Work
CR07: Cable / Pipe Laying & Road Reinstatement

BCA Licensed Builders
GB2: General Builder Class 2","Civil Engineering","11-50 employees","Privately Held","Singapore","Singapore",,"https://www.linkedin.com/company/sd-technical-services"
,"Firio Engineering LLP","Services: 
Fire Protection Installation:
- Fire Piping 
- FM200 Pre-action system 
- Wet chemical system for kitchen hood
- Dry pendent sprinkler for cold room

Installation for Commerical, Industrial and Private use:
- Specialise in installation of FCU & AHU system 
- Air compressor Pipe Specialist","Construction","2-10 employees","Partnership","Singapore, Singapore","Singapore",,"https://www.linkedin.com/company/firio-engineering-llp"
,"Inferno Global Pte Ltd","Biodegradable & Compostable Products by Greentree Packaging.","Construction","11-50 employees",,"Singapore","Singapore",,"https://www.linkedin.com/company/inferno-global-pte-ltd"
,"Crafted Construction | Carpentry","At Crafted Construction Pte Ltd, we believe that true craftsmanship is built on experience, responsibility, and dedication to delivering excellence. While our company has been in operation for only one year, our team boasts over 20 years of experience in the industry. We take pride in our superior workmanship and client-focused approach, ensuring that every project exceeds expectations.

We are passionate about delivering custom carpentry solutions, catering to both residential and commercial projects. At Crafted Construction, we combine traditional methods with modern technology to offer tailored, high-quality woodwork that enhances every space.","Construction","2-10 employees","Privately Held","Bedok, East Region","Singapore",,"https://www.linkedin.com/company/crafted-construction-pte-ltd"
,"ORISYS Technology Pte Ltd","ORISYS is founded to service, repair, customise and modify existing toilet sensor WC urinal flushing system in Singapore. We are a company who able to settle all sorts and Brands of flushing system issues and specially well trained to serve the needs. 
#Orion #Rigel #Kepler #ECO #Global #AWS #Schmied #IETO #IUNO #ADM #TOTO #Inax #Kakudai","Construction","2-10 employees","Privately Held","Singapore","Singapore","orisys.com.sg","https://www.linkedin.com/company/orisys-technology-pte-ltd"
,"Home Fixup LLP","Home Fixup Specialist installs Storage Water heater, Pipes and Plumbing, Ceiling Fan, TV mounting, furnitures and etc.

- Transport charges apply
- Response within 1 day
- Simple flat rate pricing for you
- Easy communication","Architecture and Planning","2-10 employees","Partnership","Singapore","Singapore","homefixup.sg","https://www.linkedin.com/company/home-fixup-llp"
,"Nation Electric","For over a decade of experience in all aspects of household electrical, industrial electrical and mechanical repair, we fix your electrical problems for minimal fuss and always give assured customer satisfaction. If you are searching for an electrician in Singapore who is genuinely concerned with first-time delivery of the right solution, ask for a fixed quote today or contact us now. In more than 10 years, no matter which job we’re call to, we take pride in the service that we provide. We guarantee that all work is completed by qualified, licensed and insured tradesmen you can choose to trust for life.

Don’t risk injury by trying to identify yourself with an electrical fault. Our 24-hour electricians are here to help, no matter the time of day or night. Our priority is to dispatch our electricians quickly after an hour to make sure you, your family, and your home or office are safe. Our team knows with 10 years of experience that electrical problems can be stressful. For this reason, our emergency electricians are available 24 hours a day and 365 days a year, giving our customers the peace of mind that fast and reliable service is just a phone call away. If you need immediate electrical help, contact us now.","Construction","11-50 employees","Privately Held","Singapore, Singapore","Singapore","nationelectric.sg","https://www.linkedin.com/company/nation-electric"
,"MALKEN ENGINEERING PTE LTD",,"Construction","11-50 employees",,"Singapore","Singapore",,"https://www.linkedin.com/company/malken-engineering-pte-ltd"
,"Auralcon","In 1985, architectural acoustics was first applied when Wallace Sabine, a young Professor from Havard, was tasked to treat the Fogg Museum lecture room. Having successfully devised a method to acoustically treat the room, he applied the same knowledge to design the world famous Symphony Hall in Boston.

Auralcon is an acoustics research and development firm that use predictive modelling and data analytics to build better acoustical architecture. We design concert halls, auditoriums, and cinemas fulfilling ISO and ASTM standards. We believe in building better architecture through quantitative acoustics.","Architecture and Planning","2-10 employees","Privately Held","Singapore, Singapore","Singapore","auralcon.com","https://www.linkedin.com/company/auralcon"
,"SONES CONSULTANCY AND SERVICES LLP","Sones Consultancy and Services LLP is a subsidiary of SRD Pte Ltd providing noise reduction solutions to significantly reduce noise for noisy work or noisy machineries.  Our distinguished clients include companies providing jobs to LTA DTL Projects, LTA Bus Depots and other private projects.","Construction","11-50 employees","Partnership","Singapore","Singapore","noisebarrier.com.sg","https://www.linkedin.com/company/sones-consultancy-and-services-llp"
,"Roofing","Looking for a certified roofing contractor in Singapore? Roofing Singapore Pte Ltd is your trusted roofing specialist for expert roof repair and maintenance services.","Construction","51-200 employees","Self Employed","Singapore, Singapore","Singapore","roofing.com.sg","https://www.linkedin.com/company/roofingsingapore"
,"TunnelX","TunnelX is founded and supported by people with more than 40 years of experience and a strong network in the Construction Industry, both in Asia and globally. We are a leading trading company based in Singapore, and we supply tunnelling and pipe jacking equipment to the construction industry, offering high-quality machinery, parts, and tools from top international manufacturers. Additionally, as a marketplace, we allow customers to buy and sell, new or used equipment, making it easy to find exactly what they need, all in one place through our website.","Construction","2-10 employees","Privately Held","Singapore, Central Region","Singapore","tunnelxtrading.com","https://www.linkedin.com/company/tunnelxtrading"
,"BioRice","We harness microbes and an elegant delivery mechanism to decarbonize rice at scale.","Agriculture, Construction, Mining Machinery Manufacturing","2-10 employees","Privately Held","Singapore, Central Singapore Community Development Council","Singapore","biorice.tech","https://www.linkedin.com/company/bioricetech"
,"KDK PROSKA PTE LTD","We are a Japanese company specialised in the installation of Crane Camera System for Crawler , Mobile and Tower Crane.  This is suitable for Civil Projects involving underground tunneling works, high rise buildings. The system has the following features: 1. 28x optical zoom 2. Infra Red for clear viewing at night 3. Light weight at 14 kg. 4. IP67 certified 5) Balancer to prevent strong wind and rain 6) Good technical support 7) Provide installation in Asia

Pls contact us at: 9001 3776 if you have any questions to clarify. 

Thank you!","Construction","2-10 employees","Privately Held","Singapore","Singapore","e-kdk.com","https://www.linkedin.com/company/kdk-proska-pte-ltd"
,"Krystl 3D","Krystl 3D was founded in July 2019. Our core competence aims at services including the computer-aided designs, 3D modeling, calculation, visualization and other most efficient solutions . Through our advantageous location in Asia, we are able to provide a more competent price; thus the potential customers can completely believe in our high quality and strict commitment to deadlines.","Construction","11-50 employees","Self Owned","Singapore","Singapore","krystl3d.com","https://www.linkedin.com/company/krystl-3d"
,"Uncle Carpenter","Over the past 20 years, we have completed numerous projects in Singapore. We specialise in customised carpentry fittings for residential and commercial properties at an affordable price. From our workshop, we are able to offer direct factory prices to our customers. Our highly-experienced carpenters take pride in every project in order to deliver each project seamlessly.","Construction","11-50 employees","Privately Held","Yishun","Singapore","unclecarpenter.com.sg","https://www.linkedin.com/company/uncle-carpenter"
,"Alpha Crew Services","We provide general construction services including General Maintenance, Fibre Optic Installation, Infrastructure Installation, M&E Solutions, etc. Alpha Crew also cater to clients requiring 24/7 Commercial Refrigeration Solutions, including repair works and sale of Commercial Refrigeration Systems.","Construction","2-10 employees","Privately Held","Seng Kang, Singapore","Singapore",,"https://www.linkedin.com/company/alpha-crew-services"
,"Banrsburry Engineering","Founded in 1986, the company is a subsidiary of Barnsburry Group established in August 2008, mainly engaged in the rental and sale of aerial work platforms and various construction machinery.

The purpose of the company is to provide services for the majority of engineering construction companies, and all colleagues are united in this regard, so that ""Wanshili"" can appear in the domestic construction of all sizes. The company is more focused on improving the quality of service, so that every customer who has cooperated can affirm the intentions of Wansli, and it is precisely because of this persistence that the company can have stable and significant growth in just a few years. In the future, we will continue to provide the most timely service and the best quality, so that you can enjoy the most complete service.","Construction","201-500 employees","Privately Held","Singapore, Singapore","Singapore","barnsburry.com.tw","https://www.linkedin.com/company/banrsburry-engineering"
,"i1Machines","http://www.i1machines.com/

Find, sell, rent construction machinery with i1Machines.

i1Machines is an online platform that helps to connect machinery owners with potential users. i1Machines serves as a one-stop platform for any company that uses heavy machinery.

We are a technology startup that aims to improve e-commerce in the South East Asian construction industries.

https://www.facebook.com/i1machines/","Construction","2-10 employees","Privately Held","Singapore, Singapore","Singapore","i1machines.com","https://www.linkedin.com/company/i1machines"
,"Jia Jun General Contractor Pte Ltd","We specialise in:
- Renovation for HDB flat
- Renovation for private house
- Building maintenance
- Wet works
- Plumbing works
- Roof leakage","Construction","2-10 employees","Self Employed","Singapore, Singapore","Singapore",,"https://www.linkedin.com/company/jia-jun-general-contractor-pte-ltd"
,"Eastern Neon","Eastern Neon provides enterprise signage solutions and ensures organizations showcase their brand theme professionally.","Construction","11-50 employees","Privately Held","Tampines, Singapore","Singapore","easternneon.com.sg","https://www.linkedin.com/company/eastern-neon"
,"AVI Vision","AVI Vision provide end-to-end drone services with a key focus in the Industrial & Commercial + Residential space using our DJI M30 Thermal Drone.

With the data  collected by the drone, our advanced technology equips us with a powerful digital reconstruction for 3D and 2D Mapping.

Live Map – In field Insights with real-time drone mapping
Analysis – Explore Drone Data with accurate measurement to make a better business decision
Reports – Visualise a report of your site

All The Features You Need

Unlimited maps
Unlimited images upload
Plan flights in 2D/3D
Check weather and airspace
Schedule flight plans
Explore and share maps
Project management
Resource management
UTM support
Team and user management
API integrations
Insurance on-demand

Construction and Inspection
Manual work on project sites?
Concerns over work safety?
Hard to view certain physical spaces?
Costly disputes over quality issues?
We can improve your inspection and maintenance efficiency by 4x.
Maritime Inspection

Difficult and dangerous to access some vessel areas?
Inaccurate and inconsistent identification of defects?
Lack of control of onboard maintenance progression?
We can access those areas at a fraction of the cost. Quickly, and Safely.","Civil Engineering","11-50 employees","Privately Held","Singapore, Singapore","Singapore","avivision.net","https://www.linkedin.com/company/avi-vision"
,"i-max Pte Ltd","We deliver high-quality construction solutions, meeting client specifications on time and within budget. With our own skilled workforce and close collaboration with stakeholders, we ensure excellence in every project from concept to completion.","Construction","11-50 employees","Public Company","Singapore","Singapore","i-maxgroup.com.sg","https://www.linkedin.com/company/i-max-pte-ltd"
,"Yesses Engineering & Construction Pte. Ltd","Transform Your Space with Expert Design & Affordable Repairs
We listen and create your dreams. We are committed to making your dream, your home.","Construction","2-10 employees","Self Owned","Singapore","Singapore","netlify.app","https://www.linkedin.com/company/yesses-engineering-construction-pte-ltd"
,"Plaridge Engineering Software","PLAXIS & DESIGN AUTOMATION
The proven software solution trusted by Singapore authorities
for accurate, error-free reports and enhanced productivity","Civil Engineering","2-10 employees","Self Owned","Singapore, Singapore","Singapore","plaridge.com","https://www.linkedin.com/company/plaridge-engineering-software"
,"Guardian Windows","About Us
For over 20 years, our skilled team has been at the forefront of the window installation industry, delivering top-quality services for homes and commercial establishments of all sizes. We understand that every project is unique, and we are committed to tailoring our solutions to meet the specific needs of each client.

We take great pride in our reputation as one of Singapore’s most trusted window installation companies. Our experts are not only proficient in window installation but also possess a deep understanding of related areas such as structural integrity and energy efficiency. This ensures that every project we undertake is completed to the highest standards of quality and durability.

Specialising in both residential and commercial window installations, we are equipped to handle projects of any scale or complexity. Whether it’s a new installation or a repair, we are dedicated to delivering prompt, efficient, and meticulous service. Our goal is to ensure your complete satisfaction, from the initial consultation to the final inspection, with results that enhance both the aesthetic and functional value of your property.","Construction","11-50 employees","Privately Held","Singapore","Singapore","guardianwindows.com.sg","https://www.linkedin.com/company/guardian-windows-sg"
,"Hulk Cranes","""We aim to deliver products that are: 𝗚𝗿𝗲𝗲𝗻 for a sustainable tomorrow, 𝗣𝗼𝘄𝗲𝗿𝗳𝘂𝗹 with unmatched strength, and 𝗕𝗿𝗶𝗹𝗹𝗶𝗮𝗻𝘁 through smart technology —cherished by customers and upheld by our dedicated support.""","Construction","2-10 employees","Privately Held","Singapore","Singapore",,"https://www.linkedin.com/company/hulk-cranes-system"
,"Multi Contracts Pte. Ltd.","Incorporated in 2005, Multi Contracts Pte. Ltd. has been the go-to provider of aluminium works for many with projects ranging from modern private residences, large commercial complexes to government institutions. Completing over 200 projects throughout the island, our experience in the industry has allowed us to be at the forefront of the current market’s demands.

Our specialisations include the supply & installation of various aluminium works ranging from Local / Euro profile glazed aluminium windows & doors, aluminium feature screen walls (motorized), trellis, cladding system, and curtain walls. Being a specialist in a niche industry and with our keen eye for design, it is our utmost priority in every project to understand our clients’ need for aesthetics and reliability.","Construction","11-50 employees","Privately Held","Singapore, Singapore","Singapore","multicontracts.com.sg","https://www.linkedin.com/company/multi-contracts-pte-ltd"
,"Mpr Engineering Pte Ltd","One stop service solution provider. We specialise in 

- Interior design
- Electrical works
- Plumbing
- Partition & Ceiling
- Painting
- Carpentry 
- Solar Paneling
- Hacking & Demolition 

We are able to customise a perfect package fit for all your needs. With many years of experience under our belt, you can rest assured of the quality & workmanship provided by us.","Building Construction","11-50 employees","Privately Held","Pioneer point, West Region","Singapore",,"https://www.linkedin.com/company/mpr-engineering-pte-ltd"
,"Tdb International","TDB was established in 2004. Being a specialist in providing personalized and reliable design-and-build solutions, TDB is a dynamic and eagerly growing organization. TDB delivers integrated solutions for a wide array of corporate offices, residential, retail, and F&B outlets, and lifestyle spas and clubs.

To better position itself in the global market, TDB has established overseas offices in China and Malaysia. As an active global player, TDB continues to explore new markets, reaching out to more countries around the world.","Construction","2-10 employees","Privately Held","Singapore","Singapore","tdb.com.sg","https://www.linkedin.com/company/tdbinternational"
,"Sky Renovation","With over 15 years of experience we have established a reputation as one of the highest quality builders in Singapore. In Sky Renovation you are promised a fully professional organisation, ensuring peace of mind in developing your potential investment.

The Sky Renovation team comprises committed constructors, merchants, and experts who have solutions for the construction and design. We strive to build beautiful remodels for our customers that combine feature, aesthetics and viability with great care.

Choosing us to design and build your extension, means that you have chosen one of the most recognised and highly acclaimed builders in the industry. Since our launch in 2002, Sky has quickly developed into the leader in home renovations. Our processes and systems make it easy for homeowners to have an affordable and low-stress renovation experience.

We grew out of a desire to provide homeowners with a practical solution to their renovation woes. Before Sky existed, the typical renovation experience included disorganised schedules, blown budgets and homeowners all but pulling their hair out from the stress of trying to manage it all on their own.

Today, we have managed home renovations for over 1,000 homeowners, using our bespoke design and build process. We take care of every stage of your renovation for you; including design, costings, council consents, scheduling, construction and decorating. With us, completing renovations on time and on budget isn’t the exception, it’s the expectation.","Construction","2-10 employees","Privately Held","Singapore","Singapore","skyrenovation.com.sg","https://www.linkedin.com/company/sky-renovation-sg"
,"Clause20","Clause20 connects hundreds of freelance, small- and medium-sized planning, commercial, quantity surveying, claims and disputes professionals to construction and oil & gas industry clients around the World.

Service providers can increase leads, enquiries, utilisation and revenue and benefit from enhanced collaboration opportunities via a micro website on Clause20.com where they can showcase their skills, experience and location to the World.  Certain listings are free and premium listings are available for a very low fixed annual investment.  Clause20.com does not charge any commission.

Clients (owners, contractors, subcontractors, lawyers) can search hundreds of verified service providers by skills or location, and shortlist suitable candidates.  A huge amount of further functionality such as searching by sector experience and availability is coming soon.  This service is free of charge to users.

Visit Clause20.com now to find out more, register, or begin your search.","Construction","2-10 employees","Privately Held","Singapore, Singapore","Singapore","clause20.com","https://www.linkedin.com/company/clause20"
,"Chuan Sen Plastic Mould Manufacture",,"Construction Hardware Manufacturing","2-10 employees","Privately Held","Tampines, East Region","Singapore",,"https://www.linkedin.com/company/chuan-sen-plastic-mould-manufacture"
,"Huajian Machinery",,"Construction","2-10 employees","Privately Held","Singapore, Singapore","Singapore",,"https://www.linkedin.com/company/huajian-machinery"
,"Crystal Plumbing & Engineering Pte Ltd","Providing Skilled and Professional Services for all your plumbing needs
With a team of 50 workers working across various Residential, Commercial and A&A projects across Singapore, we are have the skillset and the means to provide a comprehensive solution to all new and existing projects

We have our own PUB certified licensed plumbers who will be able to advise on required solution and applications. We also have our own network of Plumbers, Sanitaryware Suppliers and Underground Specialists who may provide further expert opinions","Building Construction","51-200 employees","Privately Held","Singapore","Singapore","crystalplumbing.sg","https://www.linkedin.com/company/crystalplumbingengineering"
,"Ping Project Pte Ltd","Ping Project Pte Ltd is a leading interior design, project management, and interior construction firm.  

Electrical Work: 
We offer professional electrical installation, maintenance, and repair services for residential, commercial, and industrial clients. Our experienced electricians ensure safety and reliability in every project.

Renovation: 
Transform your space with our expert renovation services. Whether it's your home, shop, or office, we provide tailored solutions to meet your needs, enhancing functionality and aesthetics.

Reinstatement: 
Our reinstatement services include demolition, dismantling, reinstatement, and disposal. We handle tasks such as clearing spaces, removing bulky items and wiring, and touch-up painting, ensuring your property is returned to its original state.

Warehouse Solutions: 
As experts in warehouse setups, upgrades, and repairs, we manage everything from installing high bay lighting and electrical wiring to customizing racking systems, optimizing your warehouse's space and functionality.","Construction","2-10 employees","Public Company","Singapore","Singapore","pingproject.sg","https://www.linkedin.com/company/ping-project-pte-ltd"
,"Smazing Engineering Pte Ltd","www.smazing.com.sg

Smazing Engineering was founded in 2022 with the goal of providing reliable electrical engineering services to consumers.

Smazing Engineering provides a full suite of electrical engineering services such as:
1. Electrical Installation
2. Electrical Replacement/Upgrading Works
3. Electrical Consultancy & Project Management
4. Electrical Switchboard Servicing/Maintenance
5. Electrical Installation Testing
6. Licensed Electrical Worker Services","Construction","2-10 employees","Privately Held","Singapore","Singapore",,"https://www.linkedin.com/company/smazing-engineering-pte-ltd"
,"Im Arch Asia 2019","Im Arch Asia 2019 is a 3-day Conference on VR, AR and MR technologies with applications in the Architecture, Interior Design, Engineering, Construction, Real Estate and Cultural Sectors.","Architecture and Planning","2-10 employees","Privately Held","Singapore, Singapore","Singapore","im-arch.asia","https://www.linkedin.com/company/im-arch-asia-2019"
,"Mozziefy",,"Construction","2-10 employees","Privately Held","Singapore","Singapore","mozziefy.com","https://www.linkedin.com/company/mozziefy"
