"Find companies","Name","Description","Primary Industry","Size","Type","Location","Country","Domain","LinkedIn URL"
,"King King SG","We believe that our core values shape us to deliver our ultimate promise of a safe and clean environment to our customers and business partners.","Chemical Manufacturing","2-10 employees","Privately Held","Singapore","Singapore","kingking.sg","https://www.linkedin.com/company/king-king-sg"
,"Horizon Meditech","Horizon Meditech. We believe in commiting to a great cause for the community, the well-being of those around us and working our very best to keep the community safe and healthy. 

We believe that we have a commitment to community.","Chemical Manufacturing","2-10 employees","Privately Held","Singapore, Singapore","Singapore","horizonmeditech.co","https://www.linkedin.com/company/horizon-meditech"
,"CWT Engineering Pte Ltd.","CWT Engineering Pte Ltd. is a mechanical or industrial engineering company based out of Singapore, Singapore.","Industrial Machinery Manufacturing","2-10 employees",,"Singapore","Singapore",,"https://www.linkedin.com/company/cwt-engineering-pte-ltd-"
,"RED DOT SERVICES PTE. LTD.",,"Chemical Manufacturing","2-10 employees",,"Singapore","Singapore","reddot-svc.com","https://www.linkedin.com/company/red-dot-services-pte-ltd-"
,"iDfast","A company that specialises in custom laser-marked identification wearables.","Manufacturing","2-10 employees","Privately Held","Singapore, Singapore","Singapore","idfast.com.sg","https://www.linkedin.com/company/idfastsg"
,"Sano V Pte Ltd","Sano V is a pioneering men's health medical device company focused on developing innovative vascular solutions for erectile dysfunction. Our breakthrough flow-limiting vascular implant technology addresses venous leakage, a common cause of ED, restoring confidence and quality of life for men worldwide.

Founded in Singapore in 2012, Sano V was one of the first promising startups to receive investment under Singapore's $40 million Biomedical Sciences Accelerator (BSA) programme. As part of a select group of high-potential medtech companies, we received early funding from SPRING SEEDS Capital Pte Ltd (SSC), a wholly-owned subsidiary of SPRING Singapore (now Enterprise Singapore).

Our team has developed a novel, minimally invasive solution backed by robust clinical research and protected by multiple patents. Our technology has successfully progressed from concept to First-in-man clinical trials in New Zealand and Israel.

We are dedicated to addressing the unmet needs in men's health through technological innovation and clinical excellence. By combining medical expertise with engineering precision, we aim to transform treatment options for erectile dysfunction and improve patient outcomes globally.

With distributed teams across Singapore, Israel and the United States, Sano V leverages international expertise to develop world-class medical solutions while maintaining the highest standards of quality and regulatory compliance.","Medical Equipment Manufacturing","2-10 employees","Privately Held","Singapore","Singapore",,"https://www.linkedin.com/company/sanovsingapore"
,"Loo Ee Auto","Specialize in car servicing, fluids, tires, and brake change. Replacement parts are available with the option of genuine or alternatives depending on preferences and recommendations. Emergency recovery and assistance for vehicles with island-wide towing services. Detection and resolution of On-Board Diagnostic (OBD) codes to restore vehicles to optimal safety and technical levesl. Servicing of air conditioning and miscellaneous parts.","Automotive","2-10 employees","Self Owned","Singapore","Singapore",,"https://www.linkedin.com/company/loo-ee-auto-service"
,"CoolLah","Aircon maintenance, Cleaning service, Aircon fitting","Industrial Machinery Manufacturing","2-10 employees","Partnership","Paya lebar","Singapore","coollah.com","https://www.linkedin.com/company/coollahofficial"
,"VitaminSeafood","With more than 50 years of history in traditional wet markets (from 1st Gen to 2nd Gen), we have decided to branch out into the digital space. VitaminSeafood is an online seafood supply retailer kickstarted by our 3rd Generation.

We provide daily fresh, premium quality seafood with top-notch service (including thorough cleaning and customised service). Our Fresh Seafood are handpicked daily at the Fishery Port by our Fish Expert with over 30 years of experience in the Fish & Seafood Industry.

We truly believe in supplying daily fresh, premium quality seafood to consumers islandwide and providing them with optimal convenience when shopping with us.","Food and Beverage Manufacturing","2-10 employees","Self Owned","Singapore","Singapore","vitaminseafood.sg","https://www.linkedin.com/company/vitaminseafood"
,"Carnegie Resources Pte. Ltd.",,"Chemical Manufacturing","2-10 employees","Privately Held","Singapore","Singapore",,"https://www.linkedin.com/company/carnegie-resources-pte-ltd"
,"AzizAhOhMotorTrading","$0 Down payment Available*
Buy/Sell New & Used Cars
Scrap Cars
Bank/In-house loan available
Insurance
Export
NO GIMMICK NO HIDDEN COST!
18 Kaki Bukit Road 3, Entrepreneur Business Center Block 16 #02-16 Singapore 415978","Automotive","2-10 employees","Public Company","Kaki Bukit","Singapore","sgcarmart.com","https://www.linkedin.com/company/azizahohmotortrading"
,"LANCASTER HOLDING PTE. LTD.",,"Manufacturing","2-10 employees",,"SINGAPORE","Singapore","lancasterholding.com","https://www.linkedin.com/company/lancaster-holding-pte-ltd-"
,"Strictly Lions Games","Strictly Lions Games is dedicated to creating fun and educational tabletop games and mobile app games that help animal causes. We pledge to donate at least 5% of our profits (after taxes) to animal causes around the world. Our games are designed to entertain and educate players about animals.","Manufacturing","2-10 employees","Privately Held","Singapore","Singapore",,"https://www.linkedin.com/company/strictlylionsgames"
,"Opnix","Opnix aims to bridge the gap between innovation and accessibility, creating intelligent lenses, hardware, and software that elevate industry standards while enhancing everyday lives.","Medical Equipment Manufacturing","2-10 employees","Privately Held","Singapore","Singapore","opnixeyecare.com","https://www.linkedin.com/company/opnix"
,"Career Employment Agency",,"Chemical Manufacturing","2-10 employees",,"Singapore","Singapore",,"https://www.linkedin.com/company/career-employment-agency"
,"Japan Land Ltd.",,"Appliances, Electrical, and Electronics Manufacturing","2-10 employees",,"Singapore","Singapore",,"https://www.linkedin.com/company/japan-land-ltd-"
,"LABMAN DESIGN",,"Machinery Manufacturing","2-10 employees",,"Singapore","Singapore",,"https://www.linkedin.com/company/labman-design"
,"AT Innovation Pte Ltd","Our core business are in design, manufacturer and supply/installation of customize metal parts to our customers. We are a one stop solution provider to your end products.

We are experience in supplying manpower for your projects too.","Industrial Machinery Manufacturing","2-10 employees","Privately Held","Singapore, Singapore","Singapore",,"https://www.linkedin.com/company/at-innovation-pte-ltd"
,"Admiral Essence Pte Ltd",,"Chemical Manufacturing","2-10 employees","Public Company","Singapore, Singapore","Singapore","admiralessence.com","https://www.linkedin.com/company/admiral-essence-pte-ltd"
,"Milk QC (Stealth Mode)","We built a start-up with business model around a sensor innovation that would enable measurement of milk fat in mobile conditions, as opposed to only stationary measurement possible before. This was a break-though for the milk production value chain. Through interviewing distributors and users on the ground, developing deep understanding of the milk production industry, we identified the necessary product attributes and features. We gained pilot test partnerships and then engineered and built our prototype, which got established companies interested and they bought it for further development.

We got featured in magazine articles, take a look at the links below!","Appliances, Electrical, and Electronics Manufacturing","2-10 employees","Self Employed","Singapore, Singapore","Singapore","futurity.org","https://www.linkedin.com/company/milk-qc-stealth-mode"
,"D'Hummingbird Online Floral","D’hummingbird Floral Design, colours and natural elements are carefully and delicately balanced to offer an assortment of floral compositions suitable for different occasions, emotions and personalities. Let our flowers do the talking for you.","Manufacturing","2-10 employees","Partnership","Singapore, 538683","Singapore","dhummingbird.com","https://www.linkedin.com/company/d-hummingbird-online-floral"
,"Pearl Energy Limited",,"Appliances, Electrical, and Electronics Manufacturing","2-10 employees",,"Singapore","Singapore",,"https://www.linkedin.com/company/pearl-energy-limited"
,"XCELL Power Engineering Pte Ltd","XCELL Power Engineering Pte Ltd ensures excellent and reliable power solutions of critical applications.

Established in 2020 with more than 30 years of in-house experience in ensuring the most reliable products and services to our customers.

XCELL Power designs UPS to meet the needs of any environment or applications with the relevant CE/IEC certifications.

VISION
To establish ourselves as the preferred power solutions provider in the market with quality and value-added services.

MISSION
To attain the highest excellence in product and service standards with reliable and innovative solutions consistently.

SAFETY
We adhere to highest standards of safety requirements to ensure a safe workplace for all our customers and employees.","Appliances, Electrical, and Electronics Manufacturing","2-10 employees","Privately Held","Singapore","Singapore","xcellpe.com","https://www.linkedin.com/company/xcell-power-engineering-pte-ltd"
,"By the Yard Pte Ltd","Fabric store","Textile Manufacturing","2-10 employees","Privately Held","Yishun, Singapore","Singapore","bytheyard.sg","https://www.linkedin.com/company/bytheyardsg"
,"MovingGood","MovingGood was founded by three young entrepreneurs from diverse
backgrounds, united by a shared vision of excellence in the fastmoving consumer goods (FMCG) industry. Our team brings together
expertise in manufacturing, marketing, and business development,
enabling us to deliver innovative and high-quality products.","Manufacturing","2-10 employees","Privately Held","Yishun, North Region","Singapore","movinggood.net","https://www.linkedin.com/company/movinggood"
,"Gratify Distributors Pte Ltd","Gratify Distributors is a boutique consumer goods distribution company specialising in professional hair care and body products with footholds in Singapore and Thailand. Notable brand partners include muk Haircare (AUS), DS Laboratories (USA) & Uproar (UK).","Manufacturing","2-10 employees","Privately Held","Singapore","Singapore","gratify.com.sg","https://www.linkedin.com/company/gratify-distributors-pte-ltd"
,"EvoStrut Pte Ltd","Supplying metal framing products to the Construction, Medical and Distribution industries, as well as OEMs","Appliances, Electrical, and Electronics Manufacturing","2-10 employees","Privately Held","Sembawang","Singapore","evostrut.com","https://www.linkedin.com/company/evostrut-pte-ltd"
,"NORWEST CHEMICALS PTE LTD",,"Chemical Manufacturing","2-10 employees",,"SINGAPORE","Singapore","norwestchemicals.com","https://www.linkedin.com/company/norwest-chemicals-pte-ltd"
,"JJR SERVICES PTE LTD","One Stop Services for All","Manufacturing","2-10 employees","Privately Held","Singapore","Singapore","jjrsvs.com","https://www.linkedin.com/company/jjr-services-pte-ltd"
,"Corsion Technologies","Corsion Technologies seeks to create new thermoplastic filaments for Fused Deposition Modeling 3D Printing. We produce filaments of superior and unique quality at economical prices. We specialise in PLA, ABS and PCL plastics, with a focus on the Chinese market.","Plastics Manufacturing","2-10 employees","Privately Held","Singapore, Singapore","Singapore","gmail.com","https://www.linkedin.com/company/corsiontechnologies"
,"Buywhatsia Page","Never liked dealing with salesmen at retail stores?
We totally feel and hear you!
Eliminate the salesman at retail stores and decide for yourself.
For media enquiries, please contact buywhatsia@gmail.com","Manufacturing","2-10 employees","Self Employed","Singapore, Singapore","Singapore","buywhatsia.com","https://www.linkedin.com/company/buywhatsia"
,"E21 COMMUNICATION PTE LTD",,"Appliances, Electrical, and Electronics Manufacturing","2-10 employees",,"Singapore","Singapore",,"https://www.linkedin.com/company/e21-communication-pte-ltd"
,"Purer Skin Pte Ltd",,"Manufacturing","2-10 employees",,"SINGAPORE","Singapore","purerskin.com","https://www.linkedin.com/company/purer-skin-pte-ltd"
,"Briotas Enterprises Pte Ltd.","At Briota Enterprises, we are committed to delivering high-quality products that cater to a wide range of industry purposes. Our Briota Brand encompasses a comprehensive lineup of innovative solutions designed to tackle common challenges faced by businesses across various sectors. With our cuttingedge technology and expertise, we provide reliable and effective products to meet your specific needs.
With a team of experienced professionals who are passionate about innovation, we specialize in sourcing, distributing, and promoting high-quality products that meet the ever-evolving needs of our diverse
clientele. We understand the critical role that electrical and automation systems play in today's world, and we are committed to delivering solutions that exceed expectations.
""We are your global electrical and automation hub, providing the ultimate solution for all your industry needs.""","Appliances, Electrical, and Electronics Manufacturing","2-10 employees","Privately Held","Singapore","Singapore","briotas.com","https://www.linkedin.com/company/briotas-enterprises-pte-ltd"
,"Little Kiwi House","Little Kiwi House, this project came to fruition in November 2019 because we (Henny, Kevin and Jonathan), the founders wanted to set up a business for our families.

Our only principle was simple, we want to add value to the lives of parents.

We started off by bringing in 2 quality clothing brands to Singapore (Hamako and Baby Bud).

Hamako's apparels are made from Tencel Intimate. Tencel Intimate is the highest grade of tencel available and this material is used by brands like Triumph, Victoria's Secret and Wacoal.

Baby Bud's apparels are made from USA cotton. Think Egyptian cotton but although 1 grade lower, its price is a fraction of Egyptian cotton's.

We hope to bring you more quality products in the future.

Thank you very much.

Best regards,
Little Kiwi House","Manufacturing","2-10 employees","Privately Held","Singapore","Singapore",,"https://www.linkedin.com/company/little-kiwi-house"
,"StylePalace","We're a e-commerce store focused on bringing affordable home and living essentials to you.

From Essential Oils, Kitchen Accessories, Elder Care to Trash Disposal, we bring them straight to your door.","Manufacturing","2-10 employees","Partnership","Singapore","Singapore","stylepalacesg.com","https://www.linkedin.com/company/stylepalace"
,"Budget Essentials LLP","Budget Essentials LLP

Providing quality essentials at affordable prices.

We are committed in offering fast moving consumer goods such as baby needs, health & beauty and home care products at affordable prices. Our philosophy is based on the age-old consumer quandary of whether we should compromise the quality of the products we use in order to keep within our household budget, or whether to spend more and get a better quality product. Budget Essentials believes that we should not have to break our budgets in order to enjoy fine quality goods. By pricing our products competitively, we loosen the budgeting constraints and empower everyone to do more with their existing budgets without compromising the quality of the products we use.","Manufacturing","2-10 employees","Partnership","Singapore, Singapore","Singapore",,"https://www.linkedin.com/company/budget-essentials-llp"
,"ULTRASAVE","A blessed world begins with the blessed you!
幸福的世界，由幸福的您开始！","Chemical Manufacturing","2-10 employees","Public Company","Singapore","Singapore","ultrasave.sg","https://www.linkedin.com/company/ultrasave"
,"JAPS Food Ingredients","Inspired by essence & confectionary. 

We are a company specialised in manufacturing emulsion flavours, flavours customisation, product improvers, offer technical support, and OEM services.

Our products are applied in a wide range of applications from bakeries, biscuits, confectionary, beverage, and savory goods.","Food and Beverage Manufacturing","2-10 employees","Privately Held","Singapore","Singapore",,"https://www.linkedin.com/company/japs-food-ingredients"
,"KOJET PAPER PRODUCTS PTE LTD","KOJET PAPER PRODUCTS PTE LTD is a paper & forest products company based out of 8 Lorong Bakar Batu #02-12 Kolam Ayer Industrial Estate, Singapore, Singapore.","Paper and Forest Product Manufacturing","2-10 employees",,"Singapore","Singapore",,"https://www.linkedin.com/company/kojet-paper-products-pte-ltd"
,"SPSO PTE. LTD.","SPSO PTE. LTD. started with a humble beginning in year 2019.
Till today, we has been known for an unparalleled commitment to customer satisfaction. It's this standard of excellence that has provided the impetus for us to grow into the business we are today.","Industrial Machinery Manufacturing","2-10 employees","Privately Held","singapore","Singapore","spso-sg.com","https://www.linkedin.com/company/spso-pte-ltd"
,"Tenet Powering Systems","Tenet Powering Systems Pte Ltd  is a one stop solutions provider for Commercial Vehicles. We supply Automotive Aftermarket Equipment and is an Authorized Distributor of Wabco. All our products come with authencity and carry a certificate of origin. Our distribution network spans from industries such as Forestry,Marine, Oil and Gas and Logistics.  
 
We have come a long way from our humble beginnings, during the early 2000's. Our belief in instiling a culture of trust between our employees, suppliers and partners have proven our sustainable business model successful, despite the competitive business environment.

Going forward, Tenet Powering Systems Pte Ltd will invest heavily in technology and human capital to further enhance value to our partners that deal with us.","Automotive","2-10 employees","Privately Held","Singapore, Singapore","Singapore","tenetps.com.sg","https://www.linkedin.com/company/tenet-powering-systems"
,"HelloRugs SG","Singapore's Largest Tufting Studio","Textile Manufacturing","2-10 employees","Partnership","Singapore","Singapore","hellorugs.com.sg","https://www.linkedin.com/company/hellorugs-sg"
,"Esmart Distribution Pte Ltd.","Esmart Distribution Pte Ltd. is an electrical/electronic manufacturing company based out of Singapore, Singapore.","Appliances, Electrical, and Electronics Manufacturing","2-10 employees",,"Singapore","Singapore",,"https://www.linkedin.com/company/esmart-distribution-pte-ltd-"
,"SCANDINOVIA PTE. LTD.","SCANDINOVIA PTE. LTD. was established to produce and sell products that transform customer's homes into something special. 

Scandinovia believes that everyday products should be simple, thoughtfully designed, dependable, and affordable - with no compromise on quality. 

Continuously inspired by the ""human-centered"" design principles pioneered in Northern Europe and the Japanese concept of Kodawari: uncompromising and relentless pursuit of perfection.

Inevitably,  we can offer consumers beautiful and functional items to help them live life a little simpler.","Manufacturing","2-10 employees","Privately Held","Singapore, Singapore","Singapore","scandinovia.com","https://www.linkedin.com/company/scandinovia-pte-ltd"
,"SCWH Industries","Small enterprise specializing in the design and manufacture of components for the marine industry.","Manufacturing","2-10 employees","Privately Held","Singapore","Singapore",,"https://www.linkedin.com/company/scwh-industries"
,"Filtrogen","VOKES FILTER SUPPLIER","Machinery Manufacturing","2-10 employees","Privately Held",,"Singapore","filtrogen.com","https://www.linkedin.com/company/filtrogen"
,"House of Anarchy Pte. Ltd","We Are House Of Anarchy

At House of Anarchy, we have selected exquisite brands from all over the globe to offer you a full range of advanced skin, hair, and shaving essentials delivered right to your doorstep.

From hair pomades and moustache waxes to shampoos, razors, and many more accessories, we seek to turn your grooming and skincare routine into a moment of pure satisfaction.","Manufacturing","2-10 employees","Privately Held","Singapore","Singapore","houseofanarchy.com.sg","https://www.linkedin.com/company/house-of-anarchy"
,"TabooTech","TabooTech was inspired by an idea to bring new innovations, mainly gadgets to one and all. We want to bridge the gap between new(Taboo) innovations(Tech) and individuals. Above all, we are passionate about new inventions that improve the quality of everyday life.

We are constantly reaching out to all manufacturers, tech-preneurs and inventors looking to connect with tech-lovers. If you’re interested in showcasing your innovations and products to a wider audience, do connect with us at techies@tabootech.com.sg

TabooTech is based in Singapore.","Manufacturing","2-10 employees","Self Owned","Singapore, Singapore","Singapore","tabootech.com.sg","https://www.linkedin.com/company/tabootech"
,"SLS Atelier Pte Ltd","SLS Atelier focuses on managing intellectual property, so we’re really good at making your products speak for you. We convert your creativity and enthusiasm into something that allows other people to share that passion.

Our current focus is SazzyPets, a line of merchandise and a series of online and mobile games for children. Character and world designs for SazzyPets came from an innovative 8 year old who wanted to give the world a chance to interact with her characters.","Manufacturing","2-10 employees","Privately Held","Singapore","Singapore","sls-atelier.com","https://www.linkedin.com/company/sls-atelier-pte-ltd"
,"KE Prints LLP","KE Prints offers a variety of shirt printing services. We strive to provide our customer the best service, always going an extra mile to suit their needs as well as ensuring best product quality.","Manufacturing","2-10 employees","Partnership","Singapore, Upper Thomsom","Singapore",,"https://www.linkedin.com/company/ke-global-llp"
,"LT Labs","At LT Labs, our mission is to empower individuals to take control of their health by offering reliable and convenient STD testing solutions. We believe in promoting a culture of health management that respects individuals’ privacy and convenience while ensuring accurate and accessible testing options.","Medical Equipment Manufacturing","2-10 employees","Privately Held","Singapore, Central Singapore Community Development Council","Singapore","stdrapidtest.com","https://www.linkedin.com/company/lt-labs"
,"JM EMPLOYMENT SERVICES",,"Manufacturing","2-10 employees",,"Singapore","Singapore","jmmurray.com","https://www.linkedin.com/company/jm-employment-services"
,"Your Four Corners","Your Four Corners is a brand and ecommerce merchandise supplier, specializing in Sports, Hospitality, Education, Corporate and OEM products. From pens to custom building your products - we have you covered. 

In addition, Your Four Corners is an exclusive partner of VidaPerla a cold and hot therapy pack, we are looking to partner with distributers in SEA. 

Create@yourfourcorners.com and contact us. 
Find out more at www.yourfourcorners.com.","Manufacturing","2-10 employees","Privately Held","Singapore, Singapore","Singapore","yourfourcorners.com","https://www.linkedin.com/company/your-four-corners"
,"LKC Pte Ltd","NA","Plastics Manufacturing","2-10 employees","Privately Held",,"Singapore",,"https://www.linkedin.com/company/lkc-pte-ltd"
,"TechAtWork","chAtWork-Subsidiary of ProjectorDoctor is a one-stop shop for servicing and repairs electronics based in Singapore-Kallang. We are highly experienced and recommended for complex problems on repair and diagnostics for Servo motors, CNC machines, PLC, PAC, Motion Controllers which are apart from the vast repair and service portfolio that we excel in.

Do let us know how we can be of the best service to you or your company. We are generous with our service, forget about costly diagnostics and service charges from manufacturers and their expensive recommendation/updates, at TechAtWork, we are confident with our capabilities that we promise no charge if we can't fix it!

We also pride ourselves to provide fast solutions and repair turnaround compared to the industry standards so that you suffer minimum downtime on repairs.

Don't let your machines stay ideal, you can give us a call at 94559492 or email us at repairs@projectordoctor.sg for fuss-free diagnostics today.","Machinery Manufacturing","2-10 employees","Privately Held","Singapore, Singapore","Singapore","projectordoctor.com","https://www.linkedin.com/company/techatwork"
,"Gentle Glow",,"Manufacturing","2-10 employees","Self Owned","Singapore","Singapore","gentleglow.org","https://www.linkedin.com/company/gentle-glow"
,"Simple Technologies","Established in 2016, Simple Technologies aims to be the leading distributor and integrated solutions provider in the Asia Pacific region. We specialise in the fields of Photonics, Microscopy, Spectroscopy, and Photonics Metrology. Whether it is for scientific research or industrial production, our technical expertise and commitment to quality allows us to design innovative and effective solutions to meet your needs.","Appliances, Electrical, and Electronics Manufacturing","2-10 employees","Self Owned","Singapore","Singapore","simplesg.com","https://www.linkedin.com/company/simpletechsg"
,"Wild Brew Pte Ltd","We're a small independent Craft Beer company based in Singapore. We produce quality beers that are both environmentally conscious and contribute to the conservation of Singapore's endangered wildlife. We partner up and cooperate with Nature Society, Singapore to help to raise awareness of conservation issues in Singapore, as well as to ensure all our proceeds are utilised effectively.","Manufacturing","2-10 employees","Privately Held","Bedok","Singapore","wildbrew.beer","https://www.linkedin.com/company/wild-brew-pte-ltd"
,"Kureishi Consulting","Transforming people in healthcare organizations","Pharmaceutical Manufacturing","2-10 employees","Privately Held","Singapore","Singapore","kureishiconsulting.com","https://www.linkedin.com/company/kureishi-consulting"
,"Decco Lifestyle","Budding brands of Asia Pacific have stolen the hearts of consumers through national pride. Experience and passion are cultivated in the local community, creating a shift in brand origin to be the key purchase driver. Asians have shown to be the 2nd most loyal towards local brands. Consisting of 60% of the world's population, Asia Pacific is expected to be the world's largest e-commerce market in the world. 

Decco Lifestyle is dedicated to growing these brands online. Aimed at millennials, Decco curates products that are modern, trendy and contemporary. We believe Asia has a lot more to offer the world. 

Have a passion to grow Asia? Join us as we journey to discover emerging brands of Asia.","Manufacturing","2-10 employees","Privately Held","Singapore, Singapore","Singapore","decco.sg","https://www.linkedin.com/company/deccosg"
,"Hammer3D Pte. Ltd. (Singapore)","3D Printing for Businesses","Manufacturing","2-10 employees","Self Owned","Singapore, Singapore","Singapore",,"https://www.linkedin.com/company/hammer3d-pte-ltd-singapore"
,"Glydden Science Pte Ltd","Glydden Science Pte Ltd is an optical company, dedicated to provide high - tech optics and electronics related products and services.","Appliances, Electrical, and Electronics Manufacturing","2-10 employees","Privately Held",,"Singapore","glydden.com.sg","https://www.linkedin.com/company/glyddenscience"
,"ENERGY COMPONENT PTE LTD",,"Appliances, Electrical, and Electronics Manufacturing","2-10 employees",,"SINGAPORE","Singapore",,"https://www.linkedin.com/company/energy-component-pte-ltd"
,"Homesy.me",,"Manufacturing","2-10 employees","Privately Held","Singapore, Singapore","Singapore","homesy.me","https://www.linkedin.com/company/homesy-me"
,"Creative Supply Solutions (Asia) Pte Ltd","Singapore distribution partner for http://www.creativesupplysolutions.co.uk/ who offer a full range of alcohol free products from antibacterial hard surface cleaners and sanitisers, to hand sanitising foamers and hand wipes, all designed to give lasting protection and well being to both the individual and working environment.","Pharmaceutical Manufacturing","2-10 employees","Privately Held","Bukit Timah","Singapore","creativesupplysolutions.co.uk","https://www.linkedin.com/company/creative-supply-solutions-asia-pte-ltd"
,"C Infinitus Research","C-Infinitus Research is a Singapore-based start-up specialized in digital optics which designs, fabricates and uses optics in digital ways. Our recently launched products include the cloud-based optics design software and the color-coded displacement sensors.","Manufacturing","2-10 employees","Privately Held","Boon Lay, West Region","Singapore","c-infresearch.com","https://www.linkedin.com/company/c-infinitus-research"
,"Cloudcars Pte Ltd","Tender. Loving. Cars. 

With more than eight years of industrial exposure under our belt, we pride ourselves to offer both On-Demand rental services and Long Term Leasing.","Automotive","2-10 employees","Privately Held","Tampines, Singapore","Singapore","cloudcars.com.sg","https://www.linkedin.com/company/cloudcars"
,"Schulcz Pte Ltd","SCHULCZ is the European manufacturer of materials for architectural model making in metric scales.","Manufacturing","2-10 employees","Privately Held","Singapore","Singapore","schulcz.de","https://www.linkedin.com/company/schulcz-pte-ltd"
,"American Fine Wire, Limited",,"Semiconductor Manufacturing","2-10 employees",,"Singapore","Singapore",,"https://www.linkedin.com/company/american-fine-wire-limited"
,"Woodles Home & Living","Woodles Home & Living offers Cost-Effective & Innovative Home & Living Products in S’pore. Available online in Shopee, Lazada, Qoo10 and Carousell, customer can enjoy Fast Shipping and Excellent Post-Sales Customer Service when shopping with us! We are constantly introducing useful and practical products into our eShop. Come visit us often.  See you soon!","Manufacturing","2-10 employees","Self Employed","Singapore","Singapore",,"https://www.linkedin.com/company/woodles-home-living"
,"Blue Mahang",".","Textile Manufacturing","2-10 employees","Privately Held",,"Singapore","bluemahang.com","https://www.linkedin.com/company/blue-mahang"
,"Ashton International Private Limited","We Are A Major Supplier Of Consumer Goods And Commodities In The Asia Pacific Region
Based in Singapore, our company provides trading consultancy and distribution services for a wide range of consumer products and commodities.

Some of our major suppliers originate from Indonesia, Malaysia, Singapore, Vietnam, Bangladesh.

We have just launched our own e-commerce platform catering to goods from Indonesia for our customers in Singapore. Please check it out at http://www.sindomart.com","Manufacturing","2-10 employees","Privately Held","SIngapore, Singapore","Singapore","sindomart.com","https://www.linkedin.com/company/ashtonintl"
,"MODage","We are a social enterprise targeted at solving problems for the social good.
Currently, we are developing ideas and products to alleviate the difficulties that the elderly face. 
Please feel free to contact us for more details, we are hiring and actively looking for other enterprises to collaborate with.","Medical Equipment Manufacturing","2-10 employees","Partnership","Singapore, Singapore","Singapore",,"https://www.linkedin.com/company/modage"
,"Wayve","Wetsuit redistribution, repurpose & recycling.","Textile Manufacturing","2-10 employees","Non Profit","Singapore","Singapore",,"https://www.linkedin.com/company/wayvesg"
,"LapMoto","Founded by childhood friends who found their passion in motorcycles, LapMoto burst into life with their first trophy in UrbaneTech 2019’s entrepreneurship competition. Currently incubated under the ProtegeKita programme organised by the Singapore Malay Chamber of Commerce and Industries.","Automotive","2-10 employees","Self Employed","Tanjong Rhu","Singapore",,"https://www.linkedin.com/company/lapmoto"
,"FarBeyondZ","At FarBeyondZ, we are dedicated to empowering individuals to unlock their natural potential and achieve optimal health through our premium turmeric supplements. We believe in the transformative power of turmeric, a powerful superfood known for its numerous health benefits.

Our meticulously crafted turmeric products are made from the highest quality, ethically sourced turmeric and are carefully formulated to harness the full potential of its active compound, curcumin. Backed by scientific research, our supplements are designed to support overall well-being, reduce inflammation, promote joint health, boost immunity, aid digestion, and provide potent antioxidant support.

We pride ourselves on our commitment to quality and safety. Each batch of our turmeric supplements undergoes rigorous testing to ensure purity, potency, and effectiveness. We adhere to strict quality control standards and have obtained [Certification Name] to provide our customers with the utmost confidence and peace of mind.

At FarBeyondZ, we are more than just a supplement company. We are passionate about empowering individuals to live healthier, happier lives. Our team of experts is dedicated to providing exceptional customer support, guiding our customers on their wellness journey, and addressing any concerns or questions they may have.

Join us in embracing turmeric's power and experiencing its incredible benefits. Visit our website to explore our range of premium turmeric supplements and start your journey towards optimal health today. Together, let's unlock your natural potential.","Chemical Manufacturing","2-10 employees","Public Company","Singapore, Singapore","Singapore","farbeyondz.com","https://www.linkedin.com/company/farbeyondz"
,"AnyIdeas Creations","Welcome to AnyIdeas Creations, where imagination meets innovation. We specialize in bringing your ideas to life through cutting-edge 3D printing and design services. Whether you're looking to prototype a groundbreaking concept, personalize your products, or enhance your projects with bespoke designs, our expert team is dedicated to turning your imagination into tangible reality. At AnyIdeas Creations, we blend creativity with technology to deliver precision, quality, and limitless possibilities in the world of 3D printing and design. Elevate your ideas with us and explore a new dimension of limitless creativity","Manufacturing","2-10 employees","Self Owned","Singapore
, Singapore","Singapore","anyideacreations.com","https://www.linkedin.com/company/anyidea-creations"
,"PharLyfe+ Pte Ltd",,"Pharmaceutical Manufacturing","2-10 employees","Partnership","Singapore","Singapore","pharlyfeplus.com","https://www.linkedin.com/company/pharlyfe-pte-ltd"
,"Alpha Innomed","Accelerating the Market Reach for Med-Tech Innovators through Business Digitalization and Applicable Intelligence","Medical Equipment Manufacturing","2-10 employees","Privately Held","Singapore","Singapore","alpha-innomed.com","https://www.linkedin.com/company/alpha-innomed"
,"WowFactories","What started as a master's thesis over a year ago, exploring the question—“Can we make products truly sustainable?”, has now grown into a mission to radically revolutionize how we design, create, and own tools. At the heart of this mission lies our commitment to combining innovation with sustainability, empowering makers everywhere to embrace the Right to Repair and reimagine their ownership of products.

As a power tools manufacturer, our philosophy is rooted in circularity—tools that are built to last, repairable, reusable, and re-imaginable. Our approach embraces Reparative Design and Material Banking to create a sustainable legacy for future generations. 

Our vision is simple: you should never have to pay AGAIN for the materials of the product you’ve already paid for. We want to give MAKERS complete control over their TOOLS. Every product you buy should remain yours—it's materials, it's value, it's potential. Owning a product SHOULD mean owning its future—where a broken product isn’t the end of its story but the start of something new.","Manufacturing","2-10 employees","Partnership","Singapore","Singapore",,"https://www.linkedin.com/company/wowfactories"
